subhalo_id,objid,mass,star_forming,has_agn,classification
237731.jpg,588023721245606067,85400811994.7412,False,False,spiral
234844.jpg,588018254301167885,26639434412.64751,True,False,spiral
87108.jpg,587735696988373111,33836699930.68946,False,False,spiral
232863.jpg,588018056203600424,44837459768.19811,False,False,spiral
105946.jpg,587737810101010863,76283743993.81966,False,False,spiral
27714.jpg,587728931346186270,50342989322.15304,True,False,spiral
137227.jpg,587739719221575792,20330263146.397305,False,False,spiral
242739.jpg,588848899384082618,151607260416.96518,False,False,spiral
90897.jpg,587736541487104405,35173614545.01217,False,False,spiral
108182.jpg,587738067266240729,35271749380.66287,False,False,spiral
13018.jpg,587725818022658168,32486131653.41081,False,False,spiral
127220.jpg,587739406805827905,27961019346.80023,True,False,spiral
155715.jpg,587741603113074781,17933951874.436485,True,False,spiral
282100.jpg,587731511541694562,52562377379.944214,False,False,spiral
82770.jpg,587735431226261616,43485052626.193504,False,False,spiral
86924.jpg,587735696979656747,36368718635.44227,True,False,irregular
236987.jpg,588023669706260563,26919190756.064667,False,False,spiral
68231.jpg,587733425480794188,22260606873.982635,False,False,spiral
103339.jpg,587736975812198568,21286732371.315247,True,False,spiral
115251.jpg,587738946682486923,17546196955.840046,False,False,spiral
156676.jpg,587741708881559735,17712220087.503155,False,False,spiral
222522.jpg,588017726015864836,28276652845.109688,True,False,spiral
270659.jpg,588017703476527200,29026989778.91065,True,False,spiral
4165.jpg,587725039561474253,40252142360.69705,False,False,spiral
234666.jpg,588018253765410834,60739050702.82688,False,True,spiral
159587.jpg,587741727123767450,32696254111.269173,True,False,spiral
87387.jpg,587735697525637310,27690257857.12493,False,False,spiral
85159.jpg,587735665859035309,19111069857.904373,False,False,spiral
157534.jpg,587741710490861644,170824831102.34988,False,False,elliptical
181598.jpg,587742774551838849,21046554098.265278,False,True,spiral
92955.jpg,587736546314027186,32710561563.12241,True,False,spiral
81727.jpg,587735349098774592,26572780492.38174,True,False,spiral
90882.jpg,587736541486579987,98626585977.06895,False,False,spiral
82981.jpg,587735489745911977,20775668165.039856,False,False,spiral
49856.jpg,587732049477173365,16509046850.382475,False,False,spiral
239813.jpg,588297864712290662,49257571906.49209,False,False,spiral
101083.jpg,587736919972315407,26487257889.054848,False,True,spiral
90891.jpg,587736541486907425,27180785293.861126,True,False,spiral
16675.jpg,587726016684359773,57637083909.01058,False,False,spiral
134286.jpg,587739648355663927,194784322892.4144,False,False,spiral
117849.jpg,587739097524338696,30589191616.893585,True,False,spiral
70139.jpg,587733603724820672,50926402711.65847,True,False,spiral
54205.jpg,587732482736914477,201490697376.89966,False,False,irregular
102328.jpg,587736942519386225,49576173154.17395,True,False,spiral
169067.jpg,587742062665728255,36239316669.3395,False,False,spiral
290178.jpg,588015508214186175,275123697807.55505,False,False,spiral
30111.jpg,587729157892276433,108396185625.97614,False,False,spiral
35129.jpg,587729387688427659,65044113653.69657,False,False,spiral
44466.jpg,587731520670138486,26276105686.633057,True,False,spiral
141386.jpg,587739811559112708,22679840710.00376,True,False,spiral
56712.jpg,587732577756971484,17648304972.07233,False,False,spiral
132775.jpg,587739609714065571,221003422855.14526,False,False,spiral
136057.jpg,587739707421098300,20222926340.613167,True,False,spiral
115620.jpg,587738947214180521,15828107820.411652,True,False,spiral
143414.jpg,587739828208599291,46516710998.39626,False,True,spiral
148446.jpg,587741391033335826,18299532714.588203,True,False,spiral
20517.jpg,587726100416430248,169727025425.518,False,False,elliptical
88547.jpg,587736477055254647,23889441681.3907,True,False,spiral
285990.jpg,587731514232013076,39518003922.390976,True,False,spiral
123877.jpg,587739377238540467,159198510479.5398,False,False,spiral
155381.jpg,587741603096887456,20477644537.53664,False,True,spiral
115149.jpg,587738946676326551,21441047551.945415,False,False,spiral
215435.jpg,588017677155631343,57868203494.86269,False,False,spiral
79158.jpg,587735342650228911,17507252683.699707,True,False,spiral
81860.jpg,587735349106639026,23812555213.103844,False,False,spiral
206656.jpg,588016890638434482,41999971916.04252,True,False,spiral
107166.jpg,587737827284549870,16222433404.83389,True,False,spiral
290282.jpg,588015508217266325,24026693042.058952,True,False,spiral
224763.jpg,588017948290449585,27423823176.15698,False,False,spiral
82591.jpg,587735430152192083,36384633109.59181,False,False,spiral
42156.jpg,587730023333232749,32696254111.269173,False,False,spiral
91222.jpg,587736542024302911,43485052626.193504,False,False,spiral
227681.jpg,588017978896482382,85059925891.71535,False,False,spiral
137565.jpg,587739719765524711,18299532714.588203,False,False,spiral
106161.jpg,587737810115035317,19284394178.30528,False,False,spiral
38213.jpg,587729752749441271,29120712720.82622,False,False,spiral
260096.jpg,587739406253752441,27961019346.80023,True,False,spiral
232454.jpg,588018055659258097,20157840291.073288,False,False,spiral
7421.jpg,587725471208112379,110379900946.71579,False,False,spiral
58773.jpg,587732590642200781,30800516547.35848,False,False,spiral
95302.jpg,587736618789175333,35428682307.63609,False,False,spiral
30268.jpg,587729157903351980,35990675674.5215,False,False,spiral
244817.jpg,588848900980867086,32266361859.114754,True,False,spiral
23298.jpg,587728308562755735,28665927622.320953,True,False,spiral
270864.jpg,588017705069707359,15362574429.679047,True,False,spiral
214865.jpg,588017627233124397,26144359097.106735,False,False,spiral
22774.jpg,587728307484819600,19598913673.712677,True,False,spiral
251084.jpg,587731872849265015,54434971515.43342,False,False,spiral
49905.jpg,587732049480384715,212603788901.11682,False,False,spiral
32470.jpg,587729227688443915,40019623635.731255,False,False,spiral
259634.jpg,587739302613156026,32591023543.79286,False,False,spiral
101226.jpg,587736920508399689,21658880243.622936,True,False,spiral
185745.jpg,587744728762089645,74519340034.53748,False,False,spiral
167706.jpg,587742061599260833,51908681765.81655,False,False,spiral
112735.jpg,587738570322608282,32077979093.109238,True,False,spiral
110249.jpg,587738409259040831,63876777730.96682,False,False,spiral
228219.jpg,588017979411202118,45601381513.27085,False,False,spiral
18152.jpg,587726032256827533,21745730429.170734,False,False,spiral
92845.jpg,587736546311340046,40602053581.97685,False,False,spiral
94031.jpg,587736584973975887,22412226353.580566,False,False,spiral
163888.jpg,587742013829218437,17397265848.718575,False,False,spiral
80506.jpg,587735347499434068,40602053581.97685,False,True,spiral
271738.jpg,588017978352599061,7597505095.062588,True,False,spiral
19372.jpg,587726033318641811,74461366150.1723,False,True,spiral
188403.jpg,587745539968139598,49077677223.20144,True,False,spiral
178165.jpg,587742611346686129,29133455562.674934,False,False,spiral
122181.jpg,587739302603259988,12503194870.632942,False,False,spiral
14017.jpg,587725981227548754,206351675718.64935,True,False,spiral
18396.jpg,587726032765059337,24026693042.058952,False,False,spiral
49779.jpg,587732048943972412,141990078732.18643,False,False,elliptical
212791.jpg,588017605756059703,25771280623.597866,False,False,spiral
254608.jpg,587735042543190139,59860590960.23046,True,False,spiral
33172.jpg,587729231980986447,21730113764.24611,False,False,spiral
136815.jpg,587739708485926953,22117549096.97047,True,False,spiral
407.jpg,587722982291865751,79297774687.99176,False,False,spiral
65967.jpg,587733398104899755,15840577112.722204,True,False,spiral
149924.jpg,587741489820401939,24913514676.799168,True,False,spiral
96429.jpg,587736752473899093,25668352809.273388,True,False,spiral
199543.jpg,588011101566861411,94613912082.3984,False,True,spiral
83940.jpg,587735662618411161,64367997743.13609,False,True,spiral
61891.jpg,587732771044589668,357750294546.84924,False,False,spiral
33983.jpg,587729386069098664,55237116581.009674,False,True,spiral
208674.jpg,588017113975816214,65676197470.84422,False,False,spiral
156297.jpg,587741708343902277,40309833100.80498,True,False,spiral
270526.jpg,588017702411305156,19198973094.985527,True,False,spiral
206262.jpg,588016878830813392,40309833100.80498,False,False,spiral
206905.jpg,588016891707195478,24112486638.747288,False,False,spiral
23621.jpg,587728309104803983,28242361001.805714,False,False,spiral
228483.jpg,588017979429159036,23077778463.489597,False,False,spiral
39365.jpg,587729777449959782,19137182566.111183,True,False,spiral
56760.jpg,587732577759592691,42271630524.80335,True,False,spiral
138174.jpg,587739720309342470,203460449669.33325,False,False,spiral
218892.jpg,588017704557281316,50522635810.4114,False,False,spiral
270318.jpg,588017626686292077,32475062831.34261,False,False,spiral
144245.jpg,587739829281947856,46047281947.04428,False,False,spiral
183936.jpg,587742864742285484,105971236054.39517,False,False,spiral
102235.jpg,587736941995360621,20084221390.371605,False,False,spiral
98550.jpg,587736809374613644,54547644319.52051,True,False,spiral
117434.jpg,587739096447778933,19207374313.738396,True,False,spiral
243321.jpg,588848899911712862,39890823324.507675,False,True,spiral
261113.jpg,587739651032744127,28911059000.84821,False,False,spiral
41554.jpg,587730022260670790,165211395654.04895,False,False,elliptical
70637.jpg,587733604267655486,16738286609.272427,True,False,spiral
135578.jpg,587739706884358378,34339344444.331512,False,False,spiral
226456.jpg,588017977843253496,22090726561.35935,True,False,spiral
151220.jpg,587741491444646000,18005865428.15573,True,False,spiral
178645.jpg,587742615633199355,15307631537.903717,False,False,spiral
88092.jpg,587735743692537912,29321892688.832363,False,False,spiral
149707.jpg,587741489298079851,79775769133.09987,False,False,spiral
201671.jpg,588011219138379940,27302348129.400677,True,False,spiral
160765.jpg,587741817321750559,30233818389.609314,True,False,spiral
84579.jpg,587735665304404016,18793297987.087704,False,False,spiral
87421.jpg,587735742073536624,55570205139.15015,False,False,spiral
194326.jpg,588009372838133805,26907478380.326466,True,False,spiral
58958.jpg,587732591714893937,18109314037.92165,True,False,spiral
166178.jpg,587742060524994594,27472994550.13112,False,False,spiral
267672.jpg,588007005239902217,42822794029.76058,True,False,spiral
51727.jpg,587732135382483119,57611873708.89226,True,False,spiral
226315.jpg,588017977836044548,72998846900.29695,False,False,spiral
4687.jpg,587725041161994328,24833332302.44071,False,True,spiral
156982.jpg,587741709416661073,107346527445.37836,False,False,spiral
259401.jpg,587739153892442307,17507252683.699707,True,False,spiral
226924.jpg,588017978366296267,74221717541.24055,True,False,spiral
173529.jpg,587742567861190762,15542432860.552114,True,False,spiral
474.jpg,587722982297305365,19662195049.488827,False,False,spiral
227209.jpg,588017978377372024,13508527150.482784,False,False,spiral
89279.jpg,587736478134894884,108480580369.93549,False,True,spiral
159721.jpg,587741727658672289,20273652583.590714,False,False,spiral
249669.jpg,587729408071565493,32947692191.162323,True,False,spiral
283687.jpg,587731512616878087,24466395959.82306,True,False,spiral
45336.jpg,587731679574950133,52925503705.216515,False,False,spiral
250824.jpg,587731679045550243,21666262470.80624,True,False,spiral
188615.jpg,587745539983868040,44098620092.63185,False,False,spiral
182294.jpg,587742775629578355,16274213156.42231,True,False,spiral
89559.jpg,587736478672027916,24654545452.456318,False,False,spiral
110697.jpg,587738410329637020,29004407623.08195,False,False,spiral
176901.jpg,587742588793782472,59429626385.45482,True,False,spiral
267235.jpg,587745538907242601,14835322782.341652,True,False,spiral
240797.jpg,588298662500827289,145082155729.63596,False,False,spiral
96166.jpg,587736751930474641,21450429873.06662,True,False,spiral
170216.jpg,587742189900529839,16274213156.42231,True,False,spiral
159502.jpg,587741727117475972,49416615768.28614,True,False,spiral
106959.jpg,587737826746302844,25585741042.09327,True,False,spiral
214389.jpg,588017626688323770,31974738399.7878,True,False,spiral
66526.jpg,587733399179362335,26369931399.970837,False,False,spiral
122952.jpg,587739304754741417,27982789144.833256,False,False,spiral
159958.jpg,587741815710679234,13288684789.957575,False,False,spiral
293780.jpg,588015509823619165,42253141104.57973,False,False,spiral
120255.jpg,587739132959457506,21790741060.31761,True,False,spiral
7681.jpg,587725474956771483,54236043451.64403,False,False,spiral
41843.jpg,587730022796034170,17073163525.956112,False,False,spiral
91660.jpg,587736542561304781,50977085261.18279,False,False,spiral
187153.jpg,587745245242982550,58664719706.218704,False,False,spiral
184559.jpg,587742901791621273,165754374922.25278,False,False,spiral
94486.jpg,587736585513140555,23889441681.3907,False,False,spiral
69311.jpg,587733441049002188,26552107640.168976,False,False,spiral
241084.jpg,588298663048380602,22100342285.514526,True,False,spiral
158609.jpg,587741723362459778,15626186379.471302,False,False,spiral
175299.jpg,587742575920021526,14782265559.555695,True,False,spiral
86361.jpg,587735695378284702,275123697807.55505,False,False,elliptical
245211.jpg,588848901005574357,34152617958.15041,True,False,spiral
117068.jpg,587738952027930755,20775668165.039856,False,False,spiral
179673.jpg,587742628530815036,37620884328.596634,False,False,spiral
191504.jpg,588007004708470915,35862701383.56733,True,False,spiral
22071.jpg,587727942422560973,38280887688.77792,False,False,spiral
34914.jpg,587729387673747638,54967248753.659454,False,False,spiral
16167.jpg,587726016145653902,64575830458.81385,False,False,spiral
199788.jpg,588011103176360110,161563405934.3696,False,False,elliptical
54431.jpg,587732482750611691,136839664272.44765,False,False,spiral
258849.jpg,587738947748364393,20486605286.137733,False,False,spiral
125274.jpg,587739382069592312,24803159153.39948,False,False,spiral
69968.jpg,587733603186966748,20701794825.55147,True,False,spiral
235212.jpg,588023046395199675,44658383617.45487,True,False,spiral
7361.jpg,587725471206342707,62198369496.92671,False,False,spiral
213101.jpg,588017606288539675,90942313894.67587,False,False,spiral
212045.jpg,588017604688412782,15008524551.651974,True,False,spiral
111217.jpg,587738411406852256,14183715124.138418,True,False,spiral
105721.jpg,587737809038344364,54723768875.98064,False,False,spiral
153028.jpg,587741533327261812,18860404376.848686,True,False,spiral
217793.jpg,588017703997603927,19662195049.488827,True,False,spiral
174338.jpg,587742572681822370,33945952563.71718,False,False,spiral
234898.jpg,588018254304182449,72795578217.66849,False,False,spiral
188868.jpg,587745540520411210,197323586281.6478,False,False,spiral
114435.jpg,587738617563643942,41397489055.51476,False,False,spiral
45151.jpg,587731522816180397,16442959988.42219,False,False,spiral
150114.jpg,587741489834491920,13619777099.623737,False,False,spiral
236348.jpg,588023668098531511,56870493905.0336,False,True,spiral
111740.jpg,587738568167194844,166216831753.93735,False,False,spiral
157927.jpg,587741721746669673,47771953400.91663,False,False,spiral
108821.jpg,587738195048398937,27180785293.861126,False,False,spiral
69121.jpg,587733440510885952,22332482379.53605,True,False,spiral
264695.jpg,587742061063176289,34792849620.717125,False,False,spiral
191134.jpg,588007004188180483,33713124159.857834,False,False,spiral
262816.jpg,587741421103808691,17296610272.64544,False,False,spiral
110907.jpg,587738410864673031,58029656524.72126,False,False,spiral
200219.jpg,588011123048775756,91130551809.22601,False,False,spiral
218373.jpg,588017704031617410,37637346734.02619,True,False,spiral
237041.jpg,588023669708030066,28254719488.465378,False,False,spiral
128593.jpg,587739407874457763,28573668373.88637,False,False,spiral
105795.jpg,587737809566499090,28923710100.979527,False,False,spiral
71522.jpg,587733605868175623,21510276847.495037,False,False,spiral
97142.jpg,587736782002454863,13041093239.998709,False,False,spiral
239742.jpg,588297864708751544,45879005995.289764,False,False,spiral
178561.jpg,587742615099146322,25492240085.182297,True,False,spiral
188947.jpg,587745541050138641,36766729506.89692,True,False,spiral
30992.jpg,587729158977355858,55322780570.529945,False,False,spiral
12789.jpg,587725817493651576,13246404110.041,True,False,spiral
269432.jpg,588016890638696597,26898310342.294937,True,False,spiral
165775.jpg,587742059996250176,29906459377.65292,False,False,spiral
26343.jpg,587728881411424387,35616644377.85065,True,False,spiral
293906.jpg,588015509827092678,58854137560.408806,False,False,spiral
197386.jpg,588010877689725015,19022517836.945625,True,False,spiral
84750.jpg,587735665314824212,22250870185.101227,True,False,spiral
172656.jpg,587742551229596116,89996993220.54472,False,False,spiral
201521.jpg,588011218604523685,22322714252.63331,True,False,spiral
102167.jpg,587736941991952702,12299600345.175997,True,False,spiral
201855.jpg,588011219672563910,26886545142.868042,False,False,spiral
68274.jpg,587733427085967508,41379381980.82075,False,False,spiral
211332.jpg,588017603622142041,12026908309.02011,True,False,spiral
11461.jpg,587725591458087151,24814012690.44956,True,False,spiral
130842.jpg,587739506621415568,19868679305.325294,False,False,spiral
282889.jpg,587731512078958736,44352080821.64811,False,False,spiral
95820.jpg,587736619862655266,22090726561.35935,False,False,spiral
168291.jpg,587742062121582703,37006754580.98861,False,True,spiral
234306.jpg,588018253216874542,25319842508.128548,False,False,spiral
168864.jpg,587742062161821786,49060955254.50108,False,False,irregular
128394.jpg,587739407864430614,62515253991.39911,False,False,spiral
11279.jpg,587725589848326388,8970011503.479559,False,False,spiral
111675.jpg,587738568164966530,32605284948.1303,False,False,spiral
148946.jpg,587741420563988788,7714024253.708941,True,False,spiral
81007.jpg,587735348035584047,62851695819.04734,True,False,spiral
60667.jpg,587732703398854697,64575830458.81385,True,False,spiral
89235.jpg,587736478132601029,19804733374.663357,False,False,spiral
167041.jpg,587742061069992018,20004007099.11031,False,False,spiral
135557.jpg,587739706883899754,47254698872.790886,False,True,spiral
156384.jpg,587741708348883128,19415742340.834187,False,False,spiral
131266.jpg,587739607552819263,60247773239.598755,False,False,elliptical
244003.jpg,588848900441768194,36332560048.22739,True,False,spiral
85055.jpg,587735665851891974,73744731717.01828,False,False,spiral
247881.jpg,587726033340793020,24200926907.89174,False,False,spiral
203540.jpg,588013382203015171,27801293331.060078,True,False,spiral
260001.jpg,587739385815761181,13449588593.393122,True,False,spiral
58466.jpg,587732583666810972,40733150328.09128,False,False,spiral
85664.jpg,587735666921635862,18625802775.706898,False,False,spiral
167463.jpg,587742061098172728,57842892204.08163,True,False,spiral
254083.jpg,587734621631086789,95874475263.57838,False,False,irregular
18662.jpg,587726032781639783,221717003254.6686,False,False,spiral
109209.jpg,587738196115849266,27921002016.630318,True,False,spiral
261099.jpg,587739648891748469,26725448366.665375,True,False,spiral
213100.jpg,588017606288408696,16618238976.69027,True,False,spiral
40851.jpg,587729971793822018,26744655002.057545,False,False,spiral
268305.jpg,588010878217224267,40602053581.97685,False,False,spiral
225596.jpg,588017977272303631,36239316669.3395,False,True,spiral
84840.jpg,587735665321639970,11055235540.518316,True,False,spiral
118736.jpg,587739115236098481,44117917070.2496,False,False,spiral
30497.jpg,587729158436552924,24268447804.31998,False,False,spiral
136766.jpg,587739708482519205,30123331421.65907,True,False,spiral
217676.jpg,588017703493500993,102035195281.98764,False,False,spiral
53425.jpg,587732470919856500,32710561563.12241,True,False,spiral
100176.jpg,587736915148013590,15307631537.903717,False,True,spiral
187711.jpg,587745403077066861,29639918149.04284,True,False,spiral
64368.jpg,587733080808751190,31860970464.87568,False,False,spiral
109270.jpg,587738196121551049,38635985997.688614,False,False,spiral
200205.jpg,588011123047923850,23641171853.681995,False,False,spiral
128201.jpg,587739407849357383,27168896541.16654,True,False,spiral
100604.jpg,587736916222214545,15598218512.595549,True,False,spiral
17902.jpg,587726032238674086,32324215986.001865,True,False,spiral
257106.jpg,587736920508858791,79297774687.99176,False,True,spiral
73008.jpg,587734621639671821,84749081486.13115,False,False,spiral
59927.jpg,587732702325047331,38127997804.96692,False,False,spiral
138969.jpg,587739721374498990,13681319969.431036,False,False,spiral
49956.jpg,587732049485758563,60268169358.05146,False,False,spiral
204238.jpg,588013383263518776,26023218007.05099,True,False,spiral
208541.jpg,588017112366252055,31963843821.947754,False,False,spiral
165262.jpg,587742014909710459,189635220072.9093,False,False,irregular
100187.jpg,587736915148931125,19083938133.98295,False,False,spiral
137398.jpg,587739719757725861,48118269476.56046,True,False,spiral
65829.jpg,587733398095003721,10771793023.688375,True,False,spiral
60795.jpg,587732703405998230,25146120942.47921,False,False,spiral
18135.jpg,587726032254599311,63698909873.98988,False,False,spiral
61885.jpg,587732771044393156,34761619381.538124,False,True,spiral
58758.jpg,587732590642200616,32933281019.443653,False,False,spiral
107280.jpg,587737827291168939,18677769004.31029,False,False,spiral
108464.jpg,587738067805405195,47275376909.07788,False,False,spiral
115965.jpg,587738947745742957,19948350944.156372,False,False,spiral
138207.jpg,587739720310063294,22763026291.258694,True,False,spiral
17901.jpg,587726032238674079,26713758776.285694,False,True,spiral
258282.jpg,587738410868080788,19868679305.325294,False,False,spiral
107531.jpg,587738065659101201,54220809852.59156,False,False,spiral
186349.jpg,587745243093467307,29039691608.82954,True,False,spiral
58725.jpg,587732590640955530,20851869583.48748,False,True,spiral
121900.jpg,587739294552358946,29919546051.93036,True,False,spiral
70441.jpg,587733604256841770,27601202286.453182,False,True,spiral
33366.jpg,587729232519692443,16035222852.686321,True,False,spiral
8838.jpg,587725550658912468,18853978174.35692,False,False,spiral
81528.jpg,587735348576780298,28163783684.15162,False,False,spiral
163572.jpg,587742013808836636,87244488340.7117,False,False,spiral
163754.jpg,587742013819256999,36368718635.44227,True,False,spiral
194695.jpg,588010136267587654,19486910925.349144,False,False,spiral
135488.jpg,587739706880163982,32605284948.1303,True,False,spiral
156257.jpg,587741708341280890,32276319065.038006,False,True,spiral
88068.jpg,587735743690899496,37864218707.90261,False,False,spiral
266788.jpg,587742882188099779,21658880243.622936,True,False,spiral
71028.jpg,587733604808065277,23938944617.44044,False,False,spiral
20502.jpg,587726100416168147,266469188907.27606,False,False,irregular
47109.jpg,587731870705975437,113862312521.01286,False,False,spiral
167614.jpg,587742061591527562,19478432289.24144,True,False,spiral
137820.jpg,587739720293613620,23395428287.712738,True,False,spiral
49789.jpg,587732048945152104,13342094120.027466,False,False,spiral
166243.jpg,587742060530696249,35862701383.56733,True,False,spiral
285320.jpg,587731514216087624,21355463410.834152,False,False,spiral
268607.jpg,588011102644404341,32933281019.443653,False,False,spiral
218104.jpg,588017704013856826,50505537802.03449,False,False,spiral
111158.jpg,587738411401674888,29309067425.435963,False,False,spiral
240993.jpg,588298663041826954,23084262277.08608,True,False,spiral
58556.jpg,587732589569573035,69632181282.0603,False,False,spiral
167698.jpg,587742061598736559,46703238876.83861,True,False,spiral
164662.jpg,587742014374674603,201578402910.7329,False,False,spiral
270315.jpg,588017626685833299,11665839578.966734,True,False,spiral
53104.jpg,587732157387768243,43800392269.96974,False,False,spiral
114874.jpg,587738946145681510,24833332302.44071,False,False,spiral
14640.jpg,587726014002102332,38597573242.94369,True,False,spiral
201755.jpg,588011219143819433,14152787959.074451,True,False,spiral
213526.jpg,588017625093636212,11716934442.365284,False,False,spiral
167420.jpg,587742061094764631,32158441996.167824,True,False,spiral
66111.jpg,587733398113812840,13041093239.998709,False,True,spiral
87128.jpg,587735696990208135,30787044540.566242,False,False,spiral
153150.jpg,587741533844013077,28745905928.002087,True,False,spiral
212942.jpg,588017605766086675,48467207721.761696,True,False,irregular
119343.jpg,587739131343601821,49997581844.92645,False,False,spiral
123871.jpg,587739377237754006,25238352396.555706,True,False,spiral
123706.jpg,587739376706257042,49659346489.773,False,False,spiral
122584.jpg,587739303679361103,16859822575.082935,True,False,spiral
49539.jpg,587731913109536807,254101951242.74017,False,False,spiral
88509.jpg,587736477052305564,16274213156.42231,False,False,spiral
141854.jpg,587739814243991786,111948170354.15002,False,False,spiral
58759.jpg,587732590642200617,28060861485.401443,False,False,spiral
109862.jpg,587738372205379693,31529784322.930676,False,False,spiral
182074.jpg,587742775097557071,20330263146.397305,False,False,spiral
18211.jpg,587726032260366467,100428968013.8105,False,False,spiral
19332.jpg,587726033317658709,34920383135.28912,False,False,spiral
27876.jpg,587728931877552167,14255025548.226183,False,False,spiral
233677.jpg,588018090544005345,35517549957.98708,False,False,spiral
247627.jpg,587726031725920357,22260606873.982635,True,False,spiral
33341.jpg,587729232518578553,17933951874.436485,False,False,spiral
262802.jpg,587741421095485743,31631588339.37249,True,False,spiral
183921.jpg,587742864741367935,69384426026.99496,False,False,spiral
36785.jpg,587729652353401025,15610542643.992916,True,False,spiral
178306.jpg,587742611876872416,38280887688.77792,False,False,spiral
122157.jpg,587739302601883739,241903415317.93253,False,False,spiral
111486.jpg,587738564945051695,25146120942.47921,True,False,spiral
102722.jpg,587736946813829521,13342094120.027466,True,False,spiral
14335.jpg,587725994109174037,14901328882.62609,True,False,spiral
153426.jpg,587741533865312378,13093537609.34255,True,False,spiral
178204.jpg,587742611347997008,26540493868.239975,True,False,spiral
290898.jpg,588015508738670774,22623667013.53029,False,False,spiral
34632.jpg,587729387142054030,208427490699.32858,True,False,spiral
260791.jpg,587739609158058161,44673605010.702866,False,True,spiral
200739.jpg,588011125186494606,20895078159.90695,True,False,spiral
281125.jpg,587731187810828422,15771463674.366491,False,False,spiral
155728.jpg,587741707794448516,26107242308.85786,True,False,spiral
237055.jpg,588023669708947625,30123331421.65907,False,False,spiral
48500.jpg,587731887885189347,17203349005.871788,True,False,spiral
226987.jpg,588017978369179756,23395428287.712738,True,False,spiral
254623.jpg,587735043074555917,26658579232.850246,False,False,spiral
118116.jpg,587739098068090991,59429626385.45482,False,False,spiral
74133.jpg,587734690890317917,16047892260.623066,True,False,spiral
44296.jpg,587731501336494207,57123393573.26718,False,False,spiral
230794.jpg,588017991757725844,9854690744.636192,True,False,spiral
55816.jpg,587732484351983728,21030228913.679268,False,True,spiral
260845.jpg,587739609694339095,82292640949.38885,True,False,spiral
114210.jpg,587738617022316609,26369931399.970837,True,False,spiral
206454.jpg,588016879901081663,19614127767.896908,True,False,spiral
131353.jpg,587739607559372844,33788351227.949623,True,False,spiral
100828.jpg,587736916762034702,238789925475.23108,False,False,spiral
235359.jpg,588023046406602889,16920375626.591446,False,False,spiral
13411.jpg,587725818568441930,46346719557.32169,True,False,spiral
99134.jpg,587736813130416287,11015672101.626827,False,False,spiral
219605.jpg,588017712052109500,16943963218.123795,True,False,spiral
23126.jpg,587728308027195588,55773898244.03039,False,False,spiral
124528.jpg,587739380458389580,23949364840.033398,False,False,spiral
63209.jpg,587732772133470286,26713758776.285694,True,False,spiral
144209.jpg,587739829278081215,31515993337.707973,False,False,spiral
157416.jpg,587741709956808816,20559758072.846886,False,False,spiral
123462.jpg,587739376164864166,24965082179.824287,False,True,spiral
150105.jpg,587741489833902190,15177736192.84471,False,False,spiral
97325.jpg,587736782539063366,49980546442.15256,False,False,spiral
13144.jpg,587725818033799199,198754513592.27173,False,False,irregular
19414.jpg,587726033321394204,22928096451.427498,False,False,spiral
217381.jpg,588017703479541773,21046554098.265278,False,False,spiral
177296.jpg,587742593622540380,20635167571.864937,False,False,spiral
142174.jpg,587739815852507384,39662948861.30621,True,False,spiral
85056.jpg,587735665851957415,31302858639.787838,False,False,spiral
22710.jpg,587727944568144055,39250663271.135025,False,False,spiral
191822.jpg,588007005234266362,26725448366.665375,False,False,spiral
135893.jpg,587739707413889124,25308767723.40137,False,False,spiral
73254.jpg,587734622176215206,24575196552.12041,False,False,spiral
137142.jpg,587739719215415412,14782265559.555695,True,False,spiral
291931.jpg,588015509272330337,206927399540.1799,False,True,elliptical
167349.jpg,587742061089915102,31010302305.522873,True,False,spiral
207971.jpg,588017110758522974,23717504955.851223,True,False,spiral
214834.jpg,588017627230634019,36619971333.8788,True,False,spiral
190755.jpg,588007003654914159,156201068370.0987,False,False,elliptical
140253.jpg,587739809963573699,45536222450.95624,False,False,spiral
151753.jpg,587741532232876174,79297774687.99176,False,False,spiral
109778.jpg,587738371668902110,53869134758.421974,True,False,spiral
172056.jpg,587742550679748826,47751058164.31546,False,False,spiral
245422.jpg,588848901523046553,25045689950.89799,False,False,spiral
188359.jpg,587745539446472858,30480353536.113155,False,False,spiral
30318.jpg,587729157906890937,28459548114.365364,False,False,spiral
32810.jpg,587729228764020844,28911059000.84821,True,False,spiral
138551.jpg,587739720839790663,31860970464.87568,False,False,spiral
201976.jpg,588011219682984264,15535777759.776173,False,False,spiral
216081.jpg,588017702411894929,19472961266.49005,False,False,spiral
8854.jpg,587725550659633284,16245085446.307234,True,False,spiral
218422.jpg,588017704531853432,11275530913.900097,True,False,spiral
282085.jpg,587731511541366865,19804733374.663357,True,False,spiral
207966.jpg,588017110758391935,29133455562.674934,True,False,spiral
136838.jpg,587739708487172208,13808738330.412403,False,False,spiral
286885.jpg,587734304345948330,23802139709.030132,False,False,spiral
109615.jpg,587738197189984580,15062879436.196653,True,False,spiral
130328.jpg,587739505014407280,17444639539.406292,True,False,spiral
163412.jpg,587742013299884082,22412226353.580566,False,False,spiral
95208.jpg,587736618787274963,28039030949.352844,True,False,spiral
122851.jpg,587739304223768592,13760968477.292738,True,False,spiral
